Soil Type,Average Temperature (°C),Average Rainfall (mm),Sunlight Hours (hours),Historical Crop Yields,Predicted Crop Type,Predicted Crop Yield,Confidence Score for Prediction
Red soil,29.4476398273417,903.861977632773,8.90627842306721,3.5181125672251,Commercial,Low,0.84067084935953
Red soil,20.3653790813912,893.938942769192,7.55832886212133,1.57963268742484,Cereal,High,0.817502643935921
Sandy soil,27.0532899795527,2528.67082061677,8.39528682359719,4.07304825193064,Fruit/Vegetable,Medium,0.570770013431645
Sandy soil,15.7564687431126,1953.71534468248,6.2178505893834,3.23271679527105,Commercial,High,0.564111490289594
Loamy soil,21.641652187344,788.34027260772,10.9733812784033,1.048292270777,Commercial,Low,0.829089772796112
Black soil,38.4525484889004,2075.79575479345,8.76121341000317,2.41834863408164,Commercial,Medium,0.578290452773817
Loamy soil,25.0686910325406,2563.30332089871,6.45899378300744,3.1082056502978,Pulses,Medium,0.941970532171687
Loamy soil,24.8063348401468,543.706630353504,8.59271235772655,1.29319156258503,Pulses,Medium,0.741772644020876
Red soil,33.2042927118865,673.314720799057,7.9702694169252,4.30384681053984,Fruit/Vegetable,Low,0.747600800571964
Red soil,32.4826300945399,1053.53085535189,4.54876426008544,1.98274828415624,Commercial,Low,0.935609107243375
Clayey soil,16.0384517055055,2493.98721569702,4.62529497043614,2.53481360954513,Fruit/Vegetable,Low,0.892810995255362
Red soil,17.0137513417908,1041.14411497424,8.83046999875472,1.10864048529226,Pulses,Medium,0.746436692343969
Red soil,38.3524042999871,581.5734634742,7.56119399789291,1.67059130612727,Cereal,Low,0.697772421723256
Red soil,24.8845303841589,1236.7960447825,8.1203946122606,1.33133268387551,Commercial,Low,0.725782544428917
Red soil,33.8218400159538,2423.78886428219,11.1407126568206,3.48730153393822,Fruit/Vegetable,Medium,0.541292332507865
Black soil,36.7558147567892,998.032743863544,5.73984675193686,1.64202488408717,Fruit/Vegetable,Medium,0.766072702928158
Clayey soil,38.0077471333196,2754.84749573441,11.4475011241276,2.18066607512892,Commercial,High,0.661077107353111
Loamy soil,27.4164068065928,1737.65101757957,5.9787809943252,4.13839382374595,Pulses,Medium,0.559529229843644
Clayey soil,36.1639412884236,1654.45683299655,9.76050091752509,1.91072070147815,Pulses,Medium,0.689627495313853
Clayey soil,38.1012907510131,552.459165621844,7.07438479546924,2.73391286635977,Pulses,Low,0.827010601652655
Red soil,34.975963559909,1669.29937515375,10.394895195677,2.50391717728073,Commercial,High,0.823418479632622
Red soil,21.2092375254735,2764.21794093683,11.524032831281,2.29170941844799,Pulses,Low,0.684852861423633
Black soil,30.3514353019483,2359.48561781889,11.8854423743912,3.57939394701004,Fruit/Vegetable,High,0.651060664164528
Red soil,35.4652465287034,879.100705006037,4.99542708541326,2.75803936396836,Commercial,Low,0.831036802421269
Black soil,28.4591826119092,2040.70196392865,10.4704155280037,2.67590559703898,Cereal,Low,0.782076278049183
Clayey soil,23.2609303322247,590.74373308237,7.98847776258226,2.64844971435337,Pulses,Medium,0.886754105317187
Black soil,19.2657050186016,1060.04388093339,5.8281628232484,2.15372014135355,Cereal,Medium,0.740315682470227
Sandy soil,31.5239620938614,1944.83103126937,4.50369585314224,2.74357383134288,Fruit/Vegetable,High,0.57776391056221
Clayey soil,39.6452543120336,1876.45652799177,5.59667149504011,3.22020956329697,Fruit/Vegetable,Medium,0.772890051032804
Clayey soil,17.3833765701304,2955.49302714304,5.76984984498763,1.22687271349632,Pulses,Medium,0.567024461178327
Loamy soil,24.5230968337076,2117.57292559946,9.41480645208512,4.38919318010557,Pulses,Medium,0.962534672394854
Clayey soil,28.3826436615456,1398.12323126013,5.66780235362346,4.9373534980026,Cereal,High,0.79777908146896
Loamy soil,33.819266095982,2569.08023654308,10.4383972976002,2.53777211943685,Cereal,High,0.716604745696699
Red soil,34.1779670361231,2833.307153304,10.6421868723327,3.34962411946257,Cereal,High,0.951891540705522
Black soil,32.7620781766064,1219.875810542,10.5315287188783,2.77910330582183,Pulses,Low,0.707443108016194
Sandy soil,24.1937426079154,1069.1732336442,8.02998855107146,2.40071897754791,Pulses,Medium,0.81455867421825
Clayey soil,17.9670455916285,2220.64826113083,9.74898754098224,4.68226849001812,Commercial,Low,0.84973712786223
Red soil,19.1091787965472,2586.49017603525,6.66383280775756,2.79256953611491,Commercial,High,0.692817248626149
Sandy soil,38.7738260121553,1196.90692615276,9.34000570062507,1.30544900015766,Cereal,Low,0.982931495175711
Loamy soil,39.1045393079491,2494.61293373846,10.8270483148205,3.28008638198856,Fruit/Vegetable,Medium,0.873634572189275
Red soil,38.4294205867261,2272.19932261854,10.6057739686494,4.33770996886446,Fruit/Vegetable,High,0.61953699812342
Black soil,26.5807438668533,2397.94027703514,10.8962808503619,1.75680447262437,Fruit/Vegetable,Low,0.81275618192722
Red soil,15.117674728817,1756.29187635252,8.43111359912154,2.60960926403171,Pulses,High,0.797111376506365
Clayey soil,15.6773494386033,2108.81449791516,8.84148892813153,1.98212979611981,Cereal,Medium,0.916518169825679
Red soil,38.3064377182943,1861.30053686216,8.42866337482712,4.69618361655464,Fruit/Vegetable,Low,0.68465038576112
Clayey soil,18.4872045699043,2594.93828509906,9.68782898499064,2.68834745647692,Fruit/Vegetable,Low,0.867005727372237
Red soil,38.6240177220425,828.983877035584,10.6401087466928,3.4468941296815,Commercial,Medium,0.879204943935466
Red soil,31.9497143808854,2017.03638330122,7.28577897050106,2.57204188493366,Pulses,High,0.993489373902389
Clayey soil,25.8686027189163,1432.54030976194,9.47487334421387,2.58374346081429,Fruit/Vegetable,Medium,0.751216142451966
Red soil,24.7604659974773,2829.12277339813,9.79441036803641,1.29059177950552,Pulses,Medium,0.655624541211291
Sandy soil,28.3267543202969,1626.09105990176,7.82802397579409,2.60495795764464,Cereal,Medium,0.801958903135449
Black soil,38.9555501418063,1111.40230782103,11.1076592870539,3.8961021876746,Pulses,Medium,0.706984296338947
Clayey soil,15.5738477719707,2181.37473311668,9.11704614883967,3.51981786380386,Cereal,High,0.634441498627699
Loamy soil,24.8245260711731,2969.54697551584,7.40411305745328,2.56367273531248,Cereal,High,0.6000543685762
Clayey soil,16.2867798165725,1439.29404397895,6.588597302467,4.39591740657736,Pulses,Medium,0.732081536381279
Sandy soil,30.7351006392139,2527.81298851508,10.9967903483154,4.2118679756095,Fruit/Vegetable,Low,0.820658649691261
Sandy soil,31.9276279313631,1188.13908015836,6.02290851288232,3.54860546311278,Pulses,Medium,0.575683967587118
Clayey soil,18.2094019464963,2217.36785725609,7.24725132398863,3.37910427721957,Pulses,Low,0.750927279876387
Black soil,23.1600361457022,1969.1067640711,9.9954846739175,4.52229644990328,Fruit/Vegetable,Low,0.820339902676564
Clayey soil,30.8981658438014,1662.85412232977,7.27684108771751,4.12658248173386,Pulses,Medium,0.771837185364329
Loamy soil,20.580174372698,1200.06507808734,11.3389822752151,2.9163614620031,Commercial,High,0.888710953439672
Clayey soil,29.6710320575918,2824.81983122117,11.8365752811264,1.54645943952796,Commercial,High,0.805097393936378
Red soil,25.376483237898,2161.50914934867,10.3369137163211,2.05570965508989,Pulses,Low,0.996384613876332
Sandy soil,30.9566800076426,1512.70444258403,5.06013612716456,1.37691165512517,Cereal,High,0.816001232203841
Clayey soil,18.8642096898199,1721.88347030786,8.70974698733961,3.45968351858536,Pulses,Low,0.991779443915771
Red soil,38.6399649491833,1393.11309817098,5.46642297096582,2.69274868643725,Fruit/Vegetable,Medium,0.672749939382438
Red soil,37.2515353106494,2291.09689235673,7.40268042218903,3.6767244076791,Cereal,Medium,0.641435522011091
Black soil,15.6751264083437,2452.51642088579,7.26688022881577,2.5076730378124,Fruit/Vegetable,Low,0.711916624238895
Black soil,29.043178824785,796.439568512814,5.36023866003856,1.23109458394663,Commercial,Low,0.839877445042427
Clayey soil,22.0791470089296,1391.91621443207,7.81411461764986,3.22958336788364,Commercial,Medium,0.511700129770712
Clayey soil,15.2530691842155,557.483300358999,10.489044637201,3.41843185920747,Fruit/Vegetable,Medium,0.672378324080236
Red soil,17.4432244810033,601.352062408512,11.4867020823349,1.01169538140224,Cereal,High,0.709797388396975
Clayey soil,24.3407765109271,2804.12261596624,9.35604990119986,4.03270963309788,Cereal,High,0.896096849729458
Red soil,23.548552518877,2510.30480792927,8.69706659312092,1.2420466519085,Commercial,Medium,0.695708391934794
Clayey soil,30.6857839621505,2838.57606968664,10.729303365231,1.44650687930586,Cereal,High,0.832233065265595
Loamy soil,29.6100313469564,2914.46463243126,9.87873294211248,1.80894641921439,Fruit/Vegetable,High,0.860337270573087
Red soil,29.5241204777279,1021.86195988593,9.6002462164166,2.15415768403864,Commercial,Low,0.651821804824945
Loamy soil,21.2154902528918,720.52003314949,8.65169292495552,4.69435765453932,Cereal,Medium,0.942134658903039
Clayey soil,31.795490157792,2764.53219000653,6.01271391928245,1.20912482644302,Fruit/Vegetable,Medium,0.662697084727035
Black soil,36.7519932242077,1775.88203002813,4.14780923028864,4.9491384014797,Pulses,Medium,0.79952189975282
Sandy soil,16.3391593704938,712.403403123534,11.3012081687227,4.18888707990546,Pulses,Medium,0.56130692607661
Clayey soil,30.8204315613854,832.989119182309,6.64152241534693,3.12211120132724,Commercial,High,0.642084805428422
Red soil,38.8768051691285,1111.61296796092,10.2801682657972,1.13400355372972,Cereal,High,0.802224611148004
Clayey soil,32.3759772067931,2691.25686838298,7.36497176835997,2.0942081609283,Commercial,High,0.707828093310673
Black soil,26.3168436846118,1896.6164029511,7.38743720030194,2.11729230286591,Pulses,High,0.677288930119592
Black soil,32.756797029999,1397.9109445192,4.1051674437772,1.8957217378614,Cereal,Low,0.791850555621778
Loamy soil,26.1939912274145,1604.34997953554,9.68763598042269,4.6990781043685,Fruit/Vegetable,Medium,0.858325921828109
Black soil,36.2538897868203,2219.03025743165,5.29183501562124,3.40488223075239,Cereal,Low,0.621200315613122
Black soil,38.8070322390719,2847.67266268549,10.7970854728061,1.54525625281935,Pulses,Medium,0.822702736370994
Loamy soil,30.6502869605677,756.474279355947,6.93623827460634,1.41415350192869,Pulses,Medium,0.687042748793999
Black soil,24.1180675573504,2005.12564276818,6.23665912576761,4.70114482608927,Cereal,Medium,0.868897515351468
Black soil,28.9058243890079,2842.27926104953,8.83827708149703,3.56799526894714,Pulses,Medium,0.986810430355119
Black soil,29.0557312164823,662.033287265645,10.3413248594813,2.83978840798991,Fruit/Vegetable,High,0.780930363818982
Red soil,28.1021359716453,1255.63818267355,8.7609667154788,3.98359305015444,Cereal,Low,0.722134495666138
Sandy soil,37.7135824206247,2251.68445604253,5.23436639602551,4.5538097795028,Pulses,High,0.729400611717659
Sandy soil,38.8010324339644,1889.08461204677,4.59476789126953,4.73045002578837,Cereal,Low,0.793099542608361
Sandy soil,32.070110609361,2833.37043779899,9.29212086503302,2.98273211356154,Commercial,High,0.632141871007021
Black soil,29.4456772170105,2437.62883225947,4.02206004105836,1.82323393168646,Commercial,Medium,0.507233201969943
Clayey soil,37.6401460596385,1469.61345074047,8.30072698372212,2.90019208654321,Commercial,Low,0.638257244893314
Clayey soil,27.8432563935555,1839.61886447251,7.07588364560128,2.32593331825601,Pulses,High,0.671401948505266
Black soil,20.0182822483996,2035.14451694915,6.07044060120564,1.23309283748689,Commercial,Low,0.549097766641874
Clayey soil,36.1709513119444,1693.79014197215,8.3182787229611,2.17856232056729,Fruit/Vegetable,Low,0.539092505727771
Red soil,15.6033760825865,2038.09914183717,6.10933961122121,2.9094031623158,Commercial,High,0.970858818385741
Loamy soil,37.8229935976055,1320.37651736227,8.24001913564597,1.69548153326289,Cereal,Medium,0.798924310662004
Red soil,28.5659799186815,2233.90498690644,4.87881622436175,2.03561887877124,Fruit/Vegetable,Low,0.842210759799822
Black soil,33.3921296321131,863.199770917268,9.92475623959142,2.77891839560111,Fruit/Vegetable,Medium,0.727803541029327
Black soil,34.7986484113326,1706.36912175125,7.75504135110248,3.43928959242628,Fruit/Vegetable,Medium,0.56860641640614
Sandy soil,17.7703641343793,2326.57843248263,6.83613795977535,4.07056197953779,Commercial,Low,0.676264648216903
Sandy soil,35.0190409046118,2956.81692770001,9.05532166372518,3.24576205208434,Cereal,High,0.549381691212799
Sandy soil,17.1155469967543,2390.38509292564,9.58550683111533,1.73012345179126,Fruit/Vegetable,Medium,0.806326888640497
Clayey soil,24.7877884630406,1660.47432265057,6.16586769377728,2.00869168215206,Pulses,Low,0.762524483807305
Loamy soil,24.4100656456395,1830.14633343156,11.6042278229417,2.20887644150029,Pulses,Medium,0.993094992446766
Sandy soil,19.3131506200466,1637.3088761134,10.6217839279964,2.31399039732185,Cereal,High,0.51077367650676
Clayey soil,19.2146244607376,626.673515467942,4.62533946211785,3.59765418991935,Commercial,Low,0.778481102997713
Sandy soil,18.2042696659252,2885.04568428265,5.39361763357993,2.36141638205673,Cereal,Low,0.680655164401093
Red soil,20.4752056905549,2009.82496333548,7.56791606206271,2.43966147740166,Commercial,High,0.950231184217159
Loamy soil,33.3594625904652,1884.04164824945,6.98510602013524,2.00244743211163,Pulses,Medium,0.623813806214884
Black soil,35.9664727158337,1432.63637996525,7.17453149554503,3.3206143436701,Commercial,Low,0.899695378147491
Black soil,17.0543327627596,772.3828928889,6.98975594787683,1.77446368234739,Fruit/Vegetable,Low,0.798984925591731
Sandy soil,17.0170081103739,1408.08992812447,9.64920436814681,4.15237099794953,Commercial,Medium,0.844149713058127
Sandy soil,30.9871820398035,614.051123929627,4.88618712168729,1.08439225871109,Cereal,Medium,0.891078622785506
Loamy soil,28.6780493045047,822.522835550446,8.98196498117244,3.72954263517081,Fruit/Vegetable,Medium,0.632922056880516
Sandy soil,29.0431116552443,1278.72278768229,8.55707218181599,2.75727858826332,Commercial,Low,0.72567194280872
Loamy soil,33.5822318200994,841.268314406399,8.68439550224835,1.91019654504002,Pulses,Medium,0.63269593002723
Sandy soil,27.6793578580872,710.668301263633,8.10229053188291,4.5699587396251,Fruit/Vegetable,Medium,0.757315084520158
Loamy soil,27.1293844818758,1986.82847215041,6.7654921835479,1.42063555653248,Pulses,Medium,0.656222491911272
Black soil,38.3613833338747,1648.71637409821,8.63510117351909,1.35602853223866,Pulses,Low,0.811440349467151
Red soil,19.519618768001,1351.35721620913,11.4518384893236,2.94564251689048,Commercial,High,0.595374030587859
Clayey soil,19.5273825220757,855.226003354773,9.59960830202899,1.2491391078493,Fruit/Vegetable,Low,0.55155450990216
Loamy soil,35.0427871621771,2759.05616539057,11.4382515039855,4.67320508867602,Pulses,Medium,0.657803207782982
Sandy soil,27.3252379191477,707.781668575449,8.31826256068448,4.37575992358318,Fruit/Vegetable,Medium,0.531998354589268
Red soil,18.5457678808946,1000.12586100026,5.42420577770721,2.91963533699542,Fruit/Vegetable,Low,0.660275552666635
Red soil,35.3848025481387,1285.41602505031,11.8977732077364,2.53197031341242,Pulses,High,0.512348147437994
Loamy soil,17.8542292919203,1420.53933721617,6.50657563693943,3.58658470269167,Cereal,Medium,0.706821675144115
Sandy soil,27.3872602466114,1442.32751562922,9.29756204129474,4.37711330236803,Cereal,Low,0.692369673928856
Loamy soil,32.9326820078941,2506.07117249034,8.78159389175609,2.82977344931725,Cereal,High,0.739817034546047
Black soil,38.4879320608309,2326.70347500401,5.78328766057783,4.75150896845946,Commercial,High,0.699634493938783
Red soil,25.3307822136759,2343.23926716826,11.7407959220406,4.43176853901271,Commercial,High,0.709957117342481
Loamy soil,35.3014129319423,1690.81434564438,7.11956110072462,2.00136110963696,Pulses,Low,0.64329123787649
Loamy soil,36.4019564138148,2243.88138248047,5.20150079071802,1.81855586943208,Commercial,Medium,0.515648018172465
Red soil,30.959744916922,1325.86454877885,11.1864194476612,2.00447701376223,Fruit/Vegetable,Low,0.521623765070774
Red soil,26.6742600647006,1121.58146920188,9.83437897239863,3.75029379788608,Commercial,High,0.824468358233748
Red soil,22.0055348001419,1306.90141228154,11.9940797431272,2.58726315477488,Commercial,Medium,0.626951826529055
Red soil,25.0867008638014,2036.10989637105,6.96994989458674,2.42992524340679,Pulses,Medium,0.645177334079277
Red soil,31.3512613082356,501.390945144674,8.77831925944551,4.14364964148164,Commercial,High,0.830277502754254
Clayey soil,29.4634955445819,1004.72067183348,10.5847266201955,1.05322143658749,Pulses,High,0.760292902657738
Red soil,22.7804460559763,2217.27659643769,9.2574203661706,4.46542271623263,Cereal,Medium,0.6111621682509
Loamy soil,36.2263773243373,1936.53638131797,5.50054444786276,3.08215484084998,Cereal,Low,0.796194395772657
Clayey soil,23.7092754965581,2915.42462058139,5.2807180438177,1.4073156614804,Fruit/Vegetable,High,0.871464585217981
Black soil,24.8895988798692,608.912780080988,4.96083506222963,4.64345296021358,Cereal,Medium,0.739814333868204
Black soil,35.4788237612912,1726.1198929692,11.8400378114817,3.10949369989431,Cereal,High,0.639531578870443
Black soil,16.3502530968081,1206.48028868468,6.00863778498882,1.10737511265078,Pulses,High,0.930412797596963
Red soil,29.9955814108606,1024.95759188159,9.16775132785816,2.08112709059551,Pulses,Medium,0.703225086584686
Sandy soil,32.6208426567451,1245.55408037307,4.89999180719966,3.89541415566031,Commercial,Low,0.636929907630169
Red soil,28.1794803709283,1100.07573300327,6.13638151004301,2.55332437617617,Cereal,Low,0.631138525565486
Clayey soil,23.7096150424653,2865.11287177869,11.6005196386369,4.27381692670549,Commercial,High,0.534148783657176
Black soil,20.8772831512311,2655.81535436057,10.4992769918116,2.35404577713895,Cereal,Medium,0.801564254439587
Clayey soil,17.9897292008928,1650.12435009972,8.53268793973886,3.18000986665537,Cereal,High,0.881907942495893
Red soil,17.5024782759361,638.279051703998,11.2480847354644,4.62589412797842,Commercial,Low,0.628895986805622
Black soil,37.9336638398273,2921.76458218764,10.3060002355259,1.9637489646866,Cereal,Low,0.759827503996335
Loamy soil,30.5448761457263,1013.11533271544,9.39061109458204,2.91384847854249,Cereal,Low,0.841317404056631
Clayey soil,37.9160327437707,2730.97328173021,4.16282500229304,4.41168648851655,Pulses,Medium,0.501010922941801
Black soil,30.0691724707563,2776.25202563409,11.4149977804527,2.55099711548179,Fruit/Vegetable,High,0.553069847964146
Clayey soil,36.0182546104748,2833.67697993886,11.9290639465663,1.79021419662713,Commercial,Medium,0.58884718802406
Black soil,16.4801043917013,2355.51151804965,7.13698099336795,3.59158020997847,Fruit/Vegetable,High,0.855923044619958
Clayey soil,17.1637359459342,1259.08247104925,6.23570716404589,3.10622560798385,Commercial,Low,0.885575780822766
Loamy soil,22.1292599589481,1147.05930924607,7.63496404652504,3.65344662355123,Commercial,Medium,0.517879706992237
Red soil,26.4846101057923,2243.03908072708,8.23799868042305,3.87225640751736,Pulses,High,0.666856153236622
Red soil,32.0910803481733,2745.2255172367,8.83010522320413,1.17872243897945,Commercial,High,0.678862533187067
Sandy soil,15.5559594121254,1361.02432847433,11.1731338161445,3.46639960921771,Cereal,High,0.707359082253491
Red soil,18.9139554650041,1513.03547057561,9.94880101726537,3.55655842192035,Pulses,High,0.652081345456376
Red soil,21.2171259292665,2849.6237807435,4.20959945871223,4.17252098632667,Cereal,High,0.528425051096544
Sandy soil,38.0534175141927,1351.03309499043,9.05935473160586,4.56616607631533,Pulses,Medium,0.837282764994388
Sandy soil,15.0002226127827,996.997561083049,7.03371734332809,4.14274927721101,Fruit/Vegetable,Medium,0.826023723460666
Red soil,37.9365324664466,813.966170935759,6.1530941260635,2.83131649976681,Commercial,High,0.602138225737015
Clayey soil,25.6619939448807,680.129124640476,6.4631325975406,2.25477533642619,Pulses,High,0.879343128067438
Sandy soil,31.1083299356515,781.413024837339,6.15804545483285,2.98055090092293,Commercial,High,0.610619991674412
Loamy soil,17.4447926306514,954.231203388707,11.4212033478774,1.5466495873664,Fruit/Vegetable,Low,0.599277295956941
Loamy soil,31.0116256576432,2010.34373901014,8.67033660598792,1.95985428260139,Commercial,Low,0.569747972309506
Clayey soil,27.6682392218167,995.963272188417,7.64503450904176,2.62159402675176,Pulses,Low,0.904007458268993
Red soil,15.090120061632,1584.07710603846,8.2497213459086,2.40005985159143,Cereal,High,0.809389738458626
Black soil,23.3811313969799,2518.94752996165,4.34527433541092,2.87996883745927,Commercial,Low,0.829480909009525
Red soil,36.9902344281871,1430.0613738898,10.8711432159623,3.76522118851819,Commercial,High,0.740500624428652
Clayey soil,34.0226051755139,1911.36227721087,4.38247937835197,4.78973374789644,Commercial,Low,0.644374793055338
Clayey soil,18.3682644580157,2131.2572351597,7.31551270512983,4.44861201661595,Pulses,Low,0.561170397003451
Clayey soil,18.2100824751058,1432.07161812278,11.9408658550885,3.90877662377035,Commercial,Low,0.540322500318138
Loamy soil,15.0388066751782,689.29603942698,6.68386249247391,4.5059505747455,Pulses,High,0.592898135810771
Clayey soil,33.6202271485186,1567.0621693167,5.61978235026277,4.05819699095957,Pulses,Medium,0.650474567737668
Clayey soil,27.0217107602411,2001.79015354321,6.78247975941321,1.45651455063505,Commercial,Low,0.887578489985067
Sandy soil,30.4349855515687,2194.5182002508,11.3249930447719,1.06547204828234,Pulses,Low,0.645488794557479
Sandy soil,29.6943186949187,2037.12173478901,9.63004175924253,4.78254773738224,Fruit/Vegetable,Medium,0.689216788326021
Sandy soil,16.0504963622467,1667.92470867834,11.464007346772,2.99153469156803,Cereal,Low,0.731206678893336
Loamy soil,16.2188967587375,1076.4911968108,7.22220899443737,3.93193277326283,Pulses,Low,0.859192673117646
Black soil,18.0158872212862,2039.7083932196,11.8847529621387,1.47683926942062,Fruit/Vegetable,Low,0.556997255253311
Sandy soil,25.4293643783552,2874.99504388804,10.0133391376003,1.57607017036671,Pulses,High,0.565578291813758
Black soil,26.4088416977045,642.899470905653,10.9571647566422,1.66939801161574,Commercial,High,0.7796156427983
Clayey soil,34.2098176996102,2637.27624501888,7.72437533990163,2.94107285387242,Commercial,Low,0.715014525089029
Clayey soil,20.6396017349693,2248.20492580622,8.05203916501653,4.77847450308964,Cereal,Medium,0.614000107621513
Sandy soil,24.8076697817159,2678.82867054979,7.35200219870858,1.0819312394274,Fruit/Vegetable,Medium,0.715278758552512
Clayey soil,28.7150269989983,2008.79928240915,11.1366392099706,1.63831030637068,Fruit/Vegetable,Low,0.885176673687541
Clayey soil,17.7861166502175,2636.81296630949,8.80634450998831,3.24701234694589,Commercial,Low,0.929899758874141
Clayey soil,15.2900041309136,828.679510490335,6.65833637606018,3.91375096983845,Pulses,High,0.640328993926681
Clayey soil,39.491799279924,2175.2795830003,7.86988966124129,4.59527409175516,Commercial,Low,0.613427681773991
Sandy soil,20.7694076944431,1330.76506533228,5.89110357845035,2.32058571285074,Commercial,Medium,0.978192099516613
Sandy soil,20.5998531115448,2534.18972871723,6.17937078418898,4.60889622661593,Cereal,Medium,0.711721252351039
Red soil,38.0247169590816,2084.13314063819,6.70100892915973,1.79405837719969,Pulses,High,0.920973843040523
Sandy soil,31.3690952310938,942.75920681532,9.30660083618522,2.86840545070352,Commercial,Low,0.706862724545172
Red soil,16.2141983314412,1070.15006328483,6.21842911963618,2.75598675722845,Pulses,Medium,0.802597041546176
Red soil,38.2951011158054,2363.18081516811,7.23977549656498,1.25861973434453,Pulses,High,0.556067446597497
Sandy soil,22.0245119176883,1801.07297550308,9.95401180100665,3.11568782154711,Pulses,Medium,0.766506394160859
Black soil,18.788960541586,2510.01778054969,6.21033353429848,3.86579522716393,Fruit/Vegetable,High,0.714947359163977
Loamy soil,36.0994041555161,2058.35460633058,7.66313120766544,1.063362124535,Fruit/Vegetable,Medium,0.529508012796661
Sandy soil,33.7021667902249,612.403427236695,10.7659824724595,1.93613391682652,Fruit/Vegetable,Low,0.785900642704282
Black soil,32.3306187794886,1540.78538846724,5.27940377434007,2.36141453125105,Commercial,Medium,0.60285831266593
Sandy soil,31.5560725873819,1331.68614768712,7.85121874235749,4.68858512493669,Fruit/Vegetable,Medium,0.540603465026845
Loamy soil,32.4894384011211,1144.05654202856,8.19491159641753,3.56389539964057,Cereal,Low,0.678810164988186
Black soil,20.8119108344863,1345.95896402892,11.82757990172,3.69392091629299,Pulses,Low,0.557458012296015
Red soil,36.8280963614802,893.814776853549,4.56024406614398,4.50949200725531,Commercial,High,0.83665144519318
Red soil,27.5856775156333,678.596273662192,11.5653828030442,3.5492067111921,Cereal,Low,0.913399833031602
Clayey soil,23.2267288667047,2708.40923635007,10.4612461782809,2.78849496670929,Commercial,Low,0.569690033354379
Sandy soil,25.8832718345739,772.697675995748,10.5216270824662,4.60718627902909,Pulses,Low,0.840531516603059
Red soil,17.3383413318406,558.064783859039,5.34754821833098,4.49129532448956,Commercial,Medium,0.95399640205602
Loamy soil,32.9357620110565,2052.32701969001,8.17490308075251,2.98764962118985,Commercial,Low,0.6179822775856
Loamy soil,38.4175175068335,2313.24650189919,4.86226800313505,2.93825913926289,Cereal,High,0.825368994863807
Sandy soil,16.5823734484564,562.955876264036,9.76179665004618,4.50473898021985,Fruit/Vegetable,Low,0.899717817025881
Sandy soil,36.5268695385771,2441.80378994861,11.4456267355833,2.73559125444719,Fruit/Vegetable,Medium,0.93009463183424
Red soil,18.200754331063,824.196214512676,7.98683649295595,3.21219384190302,Fruit/Vegetable,Low,0.519724002226004
Sandy soil,17.4246740810752,803.569583182799,9.46183768885031,2.40929592378247,Pulses,High,0.892539501025452
Clayey soil,31.6185118525545,2669.18719711522,11.8516452096767,1.14541082572695,Cereal,Medium,0.674562603645101
Clayey soil,27.043243881881,524.432799728444,10.6484158202226,3.07001678030761,Cereal,Medium,0.587817054969206
Clayey soil,23.0943271806547,2102.18165099357,10.0845606467353,2.69542138976308,Pulses,Medium,0.767273979655518
Sandy soil,21.8478751625196,2633.59565826019,7.68776402887203,2.15807647357755,Commercial,Medium,0.865507685855752
Black soil,37.9736448891377,1420.80149631794,7.45988440816934,4.78328742291481,Commercial,Medium,0.684912896576554
Red soil,21.8323377330107,1113.44304384039,6.39875697425043,1.62958891633837,Cereal,Low,0.918868033682843
Clayey soil,30.8112365831822,685.696867392899,10.0235920165821,1.33463198500631,Commercial,Medium,0.644134655673112
Black soil,29.7507048398359,544.495589453804,5.32877125613096,4.34788595145736,Cereal,Medium,0.903866320236815
Loamy soil,28.4085519025783,1924.32725992546,7.33525212371187,3.06017631552392,Commercial,High,0.581801860960474
Red soil,36.0010054021993,695.570915726169,4.65065468551584,4.51628993868011,Commercial,High,0.694417711853502
Black soil,29.4904627455226,1328.39055486457,9.21571272115948,3.95697093739514,Cereal,Low,0.954074666821035
Red soil,25.7849924313592,2793.18489179563,8.83329479924723,1.09737460575099,Commercial,High,0.553447424620986
Sandy soil,15.1951565235638,1166.34447852702,11.2603442170535,1.38256721284999,Commercial,Medium,0.719016095375343
Clayey soil,39.3033821728784,1521.72461595609,4.95438720942105,2.73267789372396,Fruit/Vegetable,High,0.955834195644771
Loamy soil,30.6156617807967,2781.43687270645,7.99949763251487,1.28890058398638,Pulses,Medium,0.993344294094575
Black soil,30.5127129013679,1710.13094487337,7.28780936920656,2.81102926552387,Fruit/Vegetable,Low,0.905513262740689
Clayey soil,15.1808572683631,2027.44191880599,5.18304620859456,1.46458614321994,Fruit/Vegetable,Low,0.907538667608869
Loamy soil,30.4321653642016,1580.27246741236,7.34375870229557,4.11123374162771,Pulses,High,0.982690477512415
Black soil,23.9217814467773,2224.11830610172,4.54232538860244,2.03667648483476,Pulses,Low,0.993944177475868
Clayey soil,19.0715832700247,2664.60280090668,6.77138241124045,4.97468352079606,Cereal,High,0.601297613914093
Loamy soil,21.1637661031993,1359.69963215641,9.97311917787511,4.95142760327653,Fruit/Vegetable,High,0.62081112714866
Sandy soil,27.9208363881078,1910.18015751143,7.79803384136476,3.66338539204909,Pulses,Low,0.930028819774196
Black soil,31.3726023174238,1456.18173255364,4.86721355733069,1.7150383810772,Commercial,Low,0.610149791844637
Loamy soil,17.2705269644575,1226.00430218056,11.4121140595458,3.18826919474833,Fruit/Vegetable,High,0.625739791540298
